City,Type,Area,Price,Purpose,Location,Built in year,Electricity Backup,Floors,Bedrooms,Bathrooms,Servant Quarters,Kitchens,Lawn or Garden,Luxury_Score
Karachi,Flat,244 Sq. Yd.,"PKR
5.75 Crore",For Sale,"Bath Island, Karachi, Sindh",2024.0,0.0,,3,4,1.0,1.0,,0
Karachi,Flat,236 Sq. Yd.,"PKR
3.65 Crore",For Sale,"Clifton, Karachi, Sindh",2027.0,0.0,,3,4,1.0,1.0,,0
Karachi,Flat,144 Sq. Yd.,"PKR
3.15 Crore",For Sale,"Clifton, Karachi, Sindh",2024.0,0.0,,2,3,1.0,1.0,,0
Karachi,Flat,244 Sq. Yd.,"PKR
8.1 Crore",For Sale,"Civil Lines, Karachi, Sindh",2017.0,0.0,,3,4,1.0,1.0,,0
Karachi,Flat,256 Sq. Yd.,"PKR
4.9 Crore",For Sale,"Clifton, Karachi, Sindh",2024.0,0.0,,3,4,1.0,1.0,,0
Karachi,Flat,311 Sq. Yd.,"PKR
9.45 Crore",For Sale,"Bath Island, Karachi, Sindh",2023.0,0.0,,4,6,1.0,1.0,,0
Karachi,Flat,156 Sq. Yd.,"PKR
2.25 Crore",For Sale,"Jamshed Town, Karachi, Sindh",2006.0,0.0,,3,3,1.0,1.0,,0
Karachi,House,111 Sq. Yd.,"PKR
3.75 Crore",For Sale,"DHA Defence, Karachi, Sindh",2029.0,0.0,40.0,1,2,1.0,1.0,,0
Karachi,House,200 Sq. Yd.,"PKR
1.63 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,3,3,1.0,1.0,,0
Karachi,House,272 Sq. Yd.,"PKR
3.4 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Karachi,House,"1,000 Sq. Yd.","PKR
15.5 Crore",For Sale,"DHA Defence, Karachi, Sindh",2013.0,0.0,3.0,8,7,1.0,2.0,,0
Karachi,Upper Portion,280 Sq. Yd.,"PKR
3.65 Crore",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",2018.0,0.0,1.0,4,4,,1.0,,0
Karachi,House,235 Sq. Yd.,"PKR
1.35 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",2022.0,0.0,2.0,3,4,1.0,1.0,,0
Karachi,House,120 Sq. Yd.,"PKR
2.25 Crore",For Sale,"Gadap Town, Karachi, Sindh",9.0,0.0,2.0,4,5,1.0,2.0,,0
Karachi,Upper Portion,240 Sq. Yd.,"PKR
2.25 Crore",For Sale,"North Nazimabad, Karachi, Sindh",2023.0,0.0,1.0,4,3,1.0,1.0,,0
Karachi,Flat,233 Sq. Yd.,"PKR
3.1 Crore",For Sale,"North Nazimabad, Karachi, Sindh",2018.0,0.0,,3,3,1.0,1.0,,0
Karachi,Lower Portion,400 Sq. Yd.,"PKR
3.25 Crore",For Sale,"North Nazimabad, Karachi, Sindh",2025.0,0.0,1.0,4,5,1.0,1.0,,0
Karachi,Flat,128 Sq. Yd.,"PKR
4.75 Crore",For Sale,"DHA Defence, Karachi, Sindh",2024.0,0.0,,2,3,1.0,2.0,,0
Karachi,House,206 Sq. Yd.,"PKR
9.9 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,2,4,,,,0
Karachi,Flat,267 Sq. Yd.,"PKR
11 Crore",For Sale,"DHA Defence, Karachi, Sindh",2029.0,0.0,,3,4,1.0,2.0,,0
Karachi,Flat,306 Sq. Yd.,"PKR
11 Crore",For Sale,"DHA Defence, Karachi, Sindh",2018.0,0.0,,3,4,1.0,1.0,,0
Karachi,House,600 Sq. Yd.,"PKR
9.5 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,,9,6,,1.0,,0
Karachi,House,120 Sq. Yd.,"PKR
4 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi,House,120 Sq. Yd.,"PKR
4 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,,4,5,,,,0
Karachi,House,400 Sq. Yd.,"PKR
8.5 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",2015.0,0.0,2.0,8,6,1.0,2.0,,0
Karachi,Flat,183 Sq. Yd.,"PKR
2.5 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",2010.0,0.0,,3,3,,1.0,,0
Karachi,House,500 Sq. Yd.,"PKR
14.5 Crore",For Sale,"DHA Defence, Karachi, Sindh",2012.0,0.0,2.0,8,6,,2.0,,0
Karachi,Flat,200 Sq. Yd.,"PKR
4.5 Crore",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",1998.0,0.0,,3,3,1.0,1.0,,0
Karachi,Flat,189 Sq. Yd.,"PKR
2.9 Crore",For Sale,"DHA Defence, Karachi, Sindh",2022.0,0.0,,3,3,,,,0
Karachi,Flat,178 Sq. Yd.,"PKR
3.25 Crore",For Sale,"DHA Defence, Karachi, Sindh",2019.0,0.0,,3,3,,,,0
Karachi,Upper Portion,120 Sq. Yd.,"PKR
78 Lakh",For Sale,"Nazimabad, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi,House,427 Sq. Yd.,"PKR
10.5 Crore",For Sale,"Cantt, Karachi, Sindh",,0.0,,5,5,,,,0
Karachi,House,125 Sq. Yd.,"PKR
1.25 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,3,3,1.0,1.0,,0
Karachi,House,200 Sq. Yd.,"PKR
1.67 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",2018.0,0.0,2.0,3,3,,,,0
Karachi,Flat,185 Sq. Yd.,"PKR
3.25 Crore",For Sale,"DHA Defence, Karachi, Sindh",2025.0,0.0,,3,3,,1.0,,0
Karachi,House,380 Sq. Yd.,"PKR
8.25 Crore",For Sale,"DHA Defence, Karachi, Sindh",2015.0,0.0,1.0,3,4,1.0,1.0,,0
Karachi,House,350 Sq. Yd.,"PKR
1.75 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,4,4,,,,0
Karachi,Flat,278 Sq. Yd.,"PKR
2.7 Crore",For Sale,"University Road, Karachi, Sindh",2025.0,0.0,,4,5,,1.0,,0
Karachi,House,350 Sq. Yd.,"PKR
8.5 Crore",For Sale,"Malir, Karachi, Sindh",,0.0,2.0,4,5,,2.0,,0
Karachi,House,120 Sq. Yd.,"PKR
2.4 Crore",For Sale,"Malir, Karachi, Sindh",2022.0,0.0,2.0,2,2,1.0,1.0,,0
Karachi,Flat,211 Sq. Yd.,"PKR
1.75 Crore",For Sale,"Jamshed Town, Karachi, Sindh",,0.0,,4,3,,1.0,,0
Karachi,House,350 Sq. Yd.,"PKR
1.5 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",2023.0,0.0,2.0,4,5,1.0,1.0,,0
Karachi,Flat,306 Sq. Yd.,"PKR
15.5 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,3,4,,,,0
Karachi,House,240 Sq. Yd.,"PKR
6.1 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",2025.0,0.0,2.0,6,6,,2.0,,0
Karachi,House,400 Sq. Yd.,"PKR
8.5 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,2.0,7,6,1.0,2.0,,0
Karachi,Flat,273 Sq. Yd.,"PKR
8 Crore",For Sale,"Clifton, Karachi, Sindh",2025.0,0.0,,3,4,,,,0
Karachi,House,120 Sq. Yd.,"PKR
1.35 Crore",For Sale,"Scheme 33, Karachi, Sindh",,0.0,,2,4,,,,0
Karachi,Flat,140 Sq. Yd.,"PKR
1.05 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi,Flat,167 Sq. Yd.,"PKR
1.3 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,,3,3,,1.0,,0
Karachi,House,272 Sq. Yd.,"PKR
3 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",2024.0,0.0,2.0,5,6,1.0,2.0,,0
Karachi,House,272 Sq. Yd.,"PKR
3.25 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,5,6,,,,0
Karachi,House,272 Sq. Yd.,"PKR
2.75 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,4,5,,,,0
Karachi,House,500 Sq. Yd.,"PKR
5.5 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",2024.0,0.0,2.0,5,6,1.0,1.0,,0
Karachi,Upper Portion,120 Sq. Yd.,"PKR
1.4 Crore",For Sale,"Federal B Area, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi,Flat,122 Sq. Yd.,"PKR
55 Lakh",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi,House,300 Sq. Yd.,"PKR
11 Crore",For Sale,"DHA Defence, Karachi, Sindh",2025.0,0.0,2.0,4,5,2.0,2.0,,0
Karachi,House,666 Sq. Yd.,"PKR
16.99 Crore",For Sale,"DHA Defence, Karachi, Sindh",2015.0,0.0,2.0,6,6,3.0,2.0,,0
Karachi,House,500 Sq. Yd.,"PKR
9.6 Crore",For Sale,"Malir, Karachi, Sindh",2025.0,0.0,,5,5,1.0,1.0,,0
Karachi,House,"1,000 Sq. Yd.","PKR
11.25 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",2010.0,0.0,2.0,8,7,1.0,2.0,,0
Karachi,House,"1,000 Sq. Yd.","PKR
23 Crore",For Sale,"DHA Defence, Karachi, Sindh",2018.0,0.0,2.0,6,6,1.0,1.0,,0
Karachi,Flat,262 Sq. Yd.,"PKR
12.5 Crore",For Sale,"DHA Defence, Karachi, Sindh",2027.0,0.0,,3,5,1.0,1.0,,0
Karachi,Flat,152 Sq. Yd.,"PKR
5.8 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi,House,"2,200 Sq. Yd.","PKR
16 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",2024.0,0.0,2.0,6,7,1.0,3.0,,0
Karachi,House,272 Sq. Yd.,"PKR
2.75 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",2022.0,0.0,2.0,5,6,1.0,2.0,,0
Karachi,Flat,133 Sq. Yd.,"PKR
80 Lakh",For Sale,"Falaknaz Harmony, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi,House,666 Sq. Yd.,"PKR
13.25 Crore",For Sale,"DHA Defence, Karachi, Sindh",2002.0,0.0,2.0,6,6,1.0,2.0,,0
Karachi,House,120 Sq. Yd.,"PKR
1.8 Crore",For Sale,"Scheme 33, Karachi, Sindh",,0.0,,2,3,,,,0
Karachi,Flat,117 Sq. Yd.,"PKR
85 Lakh",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",2010.0,0.0,,2,2,,1.0,,0
Karachi,Flat,144 Sq. Yd.,"PKR
1.35 Crore",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",2005.0,0.0,,3,3,,1.0,,0
Karachi,House,120 Sq. Yd.,"PKR
2.05 Crore",For Sale,"Gadap Town, Karachi, Sindh",2025.0,0.0,2.0,4,5,1.0,2.0,,0
Karachi,House,500 Sq. Yd.,"PKR
5 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Karachi,House,206 Sq. Yd.,"PKR
4.55 Crore",For Sale,"North Nazimabad, Karachi, Sindh",2024.0,0.0,3.0,10,6,2.0,2.0,,0
Karachi,Flat,135 Sq. Yd.,"PKR
2.3 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,,3,3,,1.0,,0
Karachi,Upper Portion,120 Sq. Yd.,"PKR
48 Lakh",For Sale,"Gadap Town, Karachi, Sindh",2025.0,0.0,,2,2,1.0,3.0,,0
Karachi,House,500 Sq. Yd.,"PKR
5 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",2025.0,0.0,2.0,5,6,1.0,2.0,,0
Karachi,House,100 Sq. Yd.,"PKR
2.45 Crore",For Sale,"Korangi, Karachi, Sindh",2024.0,0.0,3.0,9,6,,2.0,,0
Karachi,House,600 Sq. Yd.,"PKR
11.5 Crore",For Sale,"Malir, Karachi, Sindh",,0.0,,4,4,,,,0
Karachi,Flat,139 Sq. Yd.,"PKR
1.22 Crore",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",,0.0,,3,3,,1.0,,0
Karachi,Upper Portion,240 Sq. Yd.,"PKR
2.8 Crore",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi,Lower Portion,130 Sq. Yd.,"PKR
1.2 Crore",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",2025.0,0.0,3.0,2,3,1.0,2.0,,0
Karachi,Flat,74 Sq. Yd.,"PKR
62 Lakh",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi,Flat,100 Sq. Yd.,"PKR
60 Lakh",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",1990.0,0.0,,2,2,4.0,1.0,,0
Karachi,Flat,121 Sq. Yd.,"PKR
4.36 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,1,1,,,,0
Karachi,Flat,282 Sq. Yd.,"PKR
7 Crore",For Sale,"DHA Defence, Karachi, Sindh",2019.0,0.0,,4,4,2.0,2.0,,0
Karachi,Flat,206 Sq. Yd.,"PKR
2.95 Crore",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",2011.0,0.0,,3,3,1.0,1.0,,0
Karachi,Flat,137 Sq. Yd.,"PKR
1.95 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,,2,2,,1.0,,0
Karachi,Flat,152 Sq. Yd.,"PKR
5.3 Crore",For Sale,"DHA Defence, Karachi, Sindh",2023.0,0.0,,2,3,1.0,1.0,,0
Karachi,House,500 Sq. Yd.,"PKR
11.25 Crore",For Sale,"DHA Defence, Karachi, Sindh",2007.0,0.0,2.0,5,6,1.0,1.0,,0
Karachi,House,120 Sq. Yd.,"PKR
1.3 Crore",For Sale,"Korangi, Karachi, Sindh",,0.0,,-,-,,,,0
Karachi,House,550 Sq. Yd.,"PKR
21 Crore",For Sale,"Cantt, Karachi, Sindh",,0.0,,5,5,,1.0,,0
Karachi,Flat,333 Sq. Yd.,"PKR
8 Crore",For Sale,"Cantt, Karachi, Sindh",2027.0,0.0,,3,4,1.0,1.0,,0
Karachi,Flat,389 Sq. Yd.,"PKR
5.5 Crore",For Sale,"Cantt, Karachi, Sindh",2029.0,0.0,,3,4,1.0,2.0,,0
Karachi,Flat,122 Sq. Yd.,"PKR
90 Lakh",For Sale,"Bahria Town Karachi, Karachi, Sindh",2025.0,0.0,,2,2,1.0,1.0,,0
Karachi,House,500 Sq. Yd.,"PKR
23 Crore",For Sale,"DHA Defence, Karachi, Sindh",2023.0,0.0,2.0,5,6,1.0,2.0,,0
Karachi,House,400 Sq. Yd.,"PKR
8.7 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",2014.0,0.0,,7,6,,,,0
Karachi,House,375 Sq. Yd.,"PKR
7.9 Crore",For Sale,"Cantt, Karachi, Sindh",,0.0,,5,6,,1.0,,0
Karachi,Flat,306 Sq. Yd.,"PKR
3.9 Crore",For Sale,"Cantt, Karachi, Sindh",2024.0,0.0,,3,4,,1.0,,0
Karachi,Flat,156 Sq. Yd.,"PKR
1.1 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",2023.0,0.0,,3,3,2.0,2.0,,0
Karachi,Flat,200 Sq. Yd.,"PKR
1.7 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",1.0,0.0,,3,3,1.0,1.0,,0
Karachi,House,272 Sq. Yd.,"PKR
3 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,4,5,,,,0
Karachi,House,500 Sq. Yd.,"PKR
20 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,5,7,1.0,2.0,,0
Karachi,Flat,156 Sq. Yd.,"PKR
1.7 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",2024.0,0.0,,3,3,,1.0,,0
Karachi,Flat,222 Sq. Yd.,"PKR
5.25 Crore",For Sale,"Clifton, Karachi, Sindh",2018.0,0.0,,3,4,,1.0,,0
Karachi,Flat,222 Sq. Yd.,"PKR
6 Crore",For Sale,"Clifton, Karachi, Sindh",2017.0,0.0,,3,4,1.0,1.0,,0
Karachi,House,312 Sq. Yd.,"PKR
6.4 Crore",For Sale,"DHA Defence, Karachi, Sindh",1997.0,0.0,,4,5,1.0,,,0
Karachi,House,200 Sq. Yd.,"PKR
2.15 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,3,4,,,,0
Karachi,Flat,106 Sq. Yd.,"PKR
1.65 Crore",For Sale,"North Nazimabad, Karachi, Sindh",2020.0,0.0,,2,2,1.0,1.0,,0
Karachi,Flat,157 Sq. Yd.,"PKR
6.75 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,2,3,,,,0
Karachi,Flat,101 Sq. Yd.,"PKR
3.5 Crore",For Sale,"DHA Defence, Karachi, Sindh",2024.0,0.0,,1,2,1.0,1.0,,0
Karachi,Flat,176 Sq. Yd.,"PKR
6.32 Crore",For Sale,"DHA Defence, Karachi, Sindh",2023.0,0.0,,2,3,1.0,1.0,,0
Karachi,Flat,111 Sq. Yd.,"PKR
3.44 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,1,2,,,,0
Karachi,Penthouse,276 Sq. Yd.,"PKR
16.92 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,3,5,,,,0
Karachi,Flat,222 Sq. Yd.,"PKR
2.9 Crore",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",2017.0,0.0,,3,4,,1.0,,0
Karachi,House,200 Sq. Yd.,"PKR
3.75 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,2.0,4,5,1.0,2.0,,0
Karachi,House,600 Sq. Yd.,"PKR
12 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,5,6,1.0,1.0,,0
Karachi,House,300 Sq. Yd.,"PKR
8.5 Crore",For Sale,"DHA Defence, Karachi, Sindh",2024.0,0.0,2.0,4,5,,,,0
Karachi,House,400 Sq. Yd.,"PKR
8 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",2020.0,0.0,2.0,7,6,1.0,2.0,,0
Karachi,House,500 Sq. Yd.,"PKR
9.5 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,4,4,,1.0,,0
Karachi,House,235 Sq. Yd.,"PKR
1.28 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,3,3,1.0,1.0,,0
Karachi,Flat,189 Sq. Yd.,"PKR
1.5 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi,Flat,117 Sq. Yd.,"PKR
1.5 Crore",For Sale,"North Nazimabad, Karachi, Sindh",,0.0,,2,2,,1.0,,0
Karachi,House,375 Sq. Yd.,"PKR
6.6 Crore",For Sale,"Cantt, Karachi, Sindh",2020.0,0.0,,5,6,,1.0,,0
Karachi,Flat,100 Sq. Yd.,"PKR
1.3 Crore",For Sale,"North Nazimabad, Karachi, Sindh",2022.0,0.0,,2,2,1.0,1.0,,0
Karachi,Flat,117 Sq. Yd.,"PKR
1.75 Crore",For Sale,"North Nazimabad, Karachi, Sindh",2020.0,0.0,,2,2,,1.0,,0
Karachi,House,200 Sq. Yd.,"PKR
3.25 Crore",For Sale,"Gadap Town, Karachi, Sindh",,0.0,,6,6,,,,0
Karachi,House,500 Sq. Yd.,"PKR
15.25 Crore",For Sale,"DHA Defence, Karachi, Sindh",2024.0,0.0,1.0,7,6,1.0,2.0,,0
Karachi,House,200 Sq. Yd.,"PKR
5.5 Crore",For Sale,"North Nazimabad, Karachi, Sindh",,0.0,3.0,6,7,,3.0,,0
Karachi,Flat,183 Sq. Yd.,"PKR
2.45 Crore",For Sale,"North Nazimabad, Karachi, Sindh",,0.0,,3,4,1.0,1.0,,0
Karachi,Flat,100 Sq. Yd.,"PKR
1.45 Crore",For Sale,"North Nazimabad, Karachi, Sindh",,0.0,,2,2,,1.0,,0
Karachi,House,400 Sq. Yd.,"PKR
7.5 Crore",For Sale,"North Nazimabad, Karachi, Sindh",,0.0,,10,7,,,,0
Karachi,House,120 Sq. Yd.,"PKR
2.9 Crore",For Sale,"North Karachi, Karachi, Sindh",,0.0,3.0,6,6,,3.0,,0
Karachi,House,500 Sq. Yd.,"PKR
4.9 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,6,6,1.0,2.0,,0
Karachi,Flat,106 Sq. Yd.,"PKR
3.45 Crore",For Sale,"DHA Defence, Karachi, Sindh",2025.0,0.0,,1,2,1.0,2.0,,0
Karachi,House,"1,000 Sq. Yd.","PKR
45 Crore",For Sale,"DHA Defence, Karachi, Sindh",2030.0,0.0,,6,6,2.0,2.0,,0
Karachi,Flat,278 Sq. Yd.,"PKR
10.25 Crore",For Sale,"DHA Defence, Karachi, Sindh",2024.0,0.0,,2,4,1.0,1.0,,0
Karachi,Flat,296 Sq. Yd.,"PKR
10.66 Crore",For Sale,"DHA Defence, Karachi, Sindh",2022.0,0.0,,3,4,,,,0
Karachi,Flat,128 Sq. Yd.,"PKR
4.7 Crore",For Sale,"DHA Defence, Karachi, Sindh",2024.0,0.0,,2,3,1.0,1.0,,0
Karachi,House,400 Sq. Yd.,"PKR
12.5 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",2016.0,0.0,2.0,8,6,1.0,2.0,,0
Karachi,Upper Portion,150 Sq. Yd.,"PKR
2 Crore",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",,0.0,,3,3,,1.0,,0
Karachi,House,125 Sq. Yd.,"PKR
1.15 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,3,3,1.0,1.0,,0
Karachi,Flat,100 Sq. Yd.,"PKR
51 Lakh",For Sale,"Gadap Town, Karachi, Sindh",2025.0,0.0,,2,2,1.0,2.0,,0
Karachi,House,120 Sq. Yd.,"PKR
2.3 Crore",For Sale,"Scheme 33, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi,Flat,182 Sq. Yd.,"PKR
5.8 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,2,-,1.0,2.0,,0
Karachi,House,"1,000 Sq. Yd.","PKR
28 Crore",For Sale,"DHA Defence, Karachi, Sindh",2024.0,0.0,1.0,6,7,1.0,2.0,,0
Karachi,House,200 Sq. Yd.,"PKR
3.95 Crore",For Sale,"North Nazimabad, Karachi, Sindh",,0.0,2.0,6,6,1.0,2.0,,0
Karachi,House,320 Sq. Yd.,"PKR
4.45 Crore",For Sale,"North Nazimabad, Karachi, Sindh",2025.0,0.0,2.0,4,4,1.0,1.0,,0
Karachi,House,330 Sq. Yd.,"PKR
5.35 Crore",For Sale,"North Nazimabad, Karachi, Sindh",2025.0,0.0,2.0,9,7,,2.0,,0
Karachi,Flat,78 Sq. Yd.,"PKR
70 Lakh",For Sale,"North Nazimabad, Karachi, Sindh",2024.0,0.0,,2,2,2.0,3.0,,0
Karachi,House,430 Sq. Yd.,"PKR
5.8 Crore",For Sale,"North Nazimabad, Karachi, Sindh",2025.0,0.0,2.0,7,6,1.0,1.0,,0
Karachi,Flat,128 Sq. Yd.,"PKR
5.25 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,2,2,1.0,1.0,,0
Karachi,Flat,96 Sq. Yd.,"PKR
3.8 Crore",For Sale,"DHA Defence, Karachi, Sindh",2022.0,0.0,,1,1,2.0,2.0,,0
Karachi,Flat,376 Sq. Yd.,"PKR
18.73 Crore",For Sale,"DHA Defence, Karachi, Sindh",2024.0,0.0,,4,4,,1.0,,0
Karachi,Flat,121 Sq. Yd.,"PKR
4.75 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi,Flat,106 Sq. Yd.,"PKR
70 Lakh",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,2,2,,1.0,,0
Karachi,Flat,280 Sq. Yd.,"PKR
10.1 Crore",For Sale,"DHA Defence, Karachi, Sindh",2026.0,0.0,,3,3,1.0,2.0,,0
Karachi,Flat,111 Sq. Yd.,"PKR
1.5 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,2,3,,,,0
Karachi,House,200 Sq. Yd.,"PKR
3.55 Crore",For Sale,"North Nazimabad, Karachi, Sindh",2019.0,0.0,2.0,3,3,1.0,2.0,,0
Karachi,House,408 Sq. Yd.,"PKR
18.03 Crore",For Sale,"DHA Defence, Karachi, Sindh",2024.0,0.0,,4,6,,,,0
Karachi,House,111 Sq. Yd.,"PKR
3.55 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,,1,2,,,,0
Karachi,House,690 Sq. Yd.,"PKR
25 Crore",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",2.0,0.0,2.0,6,6,2.0,1.0,,0
Karachi,Flat,247 Sq. Yd.,"PKR
5.35 Crore",For Sale,"Clifton, Karachi, Sindh",2023.0,0.0,,3,3,1.0,1.0,,0
Karachi,Flat,137 Sq. Yd.,"PKR
1.95 Crore",For Sale,"Gulistan-e-Jauhar, Karachi, Sindh",2024.0,0.0,,2,2,,1.0,,0
Karachi,Flat,194 Sq. Yd.,"PKR
2.4 Crore",For Sale,"Jamshed Town, Karachi, Sindh",,0.0,,3,3,,,,0
Karachi,House,500 Sq. Yd.,"PKR
10.1 Crore",For Sale,"Malir, Karachi, Sindh",2023.0,0.0,2.0,5,5,1.0,1.0,,0
Karachi,House,375 Sq. Yd.,"PKR
6.25 Crore",For Sale,"Cantt, Karachi, Sindh",2023.0,0.0,1.0,5,6,1.0,1.0,,0
Karachi,House,500 Sq. Yd.,"PKR
9.8 Crore",For Sale,"DHA Defence, Karachi, Sindh",,0.0,2.0,4,5,1.0,1.0,,0
Karachi,Flat,317 Sq. Yd.,"PKR
9.5 Crore",For Sale,"Clifton, Karachi, Sindh",2023.0,0.0,,4,5,,2.0,,0
Karachi,House,"1,000 Sq. Yd.","PKR
35 Crore",For Sale,"Amir Khusro, Karachi, Sindh",,0.0,,8,7,,1.0,,0
Karachi,Flat,275 Sq. Yd.,"PKR
7.5 Crore",For Sale,"Civil Lines, Karachi, Sindh",2025.0,0.0,,3,4,,,,0
Karachi,Flat,83 Sq. Yd.,"PKR
90 Lakh",For Sale,"North Nazimabad, Karachi, Sindh",2015.0,0.0,,2,2,1.0,1.0,,0
Karachi,House,200 Sq. Yd.,"PKR
4.15 Crore",For Sale,"North Nazimabad, Karachi, Sindh",,0.0,2.0,4,4,1.0,2.0,,0
Karachi,Flat,172 Sq. Yd.,"PKR
3.35 Crore",For Sale,"North Nazimabad, Karachi, Sindh",2022.0,0.0,,3,3,,1.0,,0
Karachi,Flat,122 Sq. Yd.,"PKR
80 Lakh",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,2,2,,,,0
Karachi,House,152 Sq. Yd.,"PKR
1.15 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",,0.0,,3,3,1.0,1.0,,0
Karachi,House,125 Sq. Yd.,"PKR
1.2 Crore",For Sale,"Bahria Town Karachi, Karachi, Sindh",2024.0,0.0,,3,3,1.0,1.0,,0
Karachi,Flat,156 Sq. Yd.,"PKR
1.3 Crore",For Sale,"Gulshan-e-Iqbal Town, Karachi, Sindh",,0.0,,3,3,,1.0,,0
